obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14
0.1919965760690818,-0.42586106412040176,0.1952731592224329,-0.9704199113988607,-0.13215669857209136,0.5207535130017518,-0.1621344193097001,-0.4654472104603342,0.8887293866713474,0.0962148634758775,0.1682777402023722,0.139831533923827,0.40288259820263633,-0.7909015042669539,-0.34185973503160194
0.042450843951206414,-0.3333408940146247,0.1925416200012943,-0.9187944518162228,0.0077543916212484834,0.47278322224363634,-0.09635454006865314,-0.409337867707661,0.890076127156558,0.1629932413874699,0.07287170846799679,0.12039035128295866,0.3411165481304023,-0.875968036033672,-0.45221410497395964
0.23972165691538674,-0.17003461933386946,0.0353496532195958,-0.8051375499544433,-0.5970923713086921,0.18450393741001736,0.15058561606831203,-0.4012490157114257,0.8097203860452535,0.27807825757853655,0.2689201296981628,0.15267451553486608,0.3359414921291892,-0.5957843403080961,-0.5721615986843878
0.2547022999023689,0.01969811280459513,-0.159473082442237,-0.6461551681909277,-0.9566657656715689,0.12019543007035975,0.9296009254892429,-0.31069125239246975,0.4433939701628289,0.21346136936549143,0.2739420162829288,0.23753650864757592,0.3409868012596193,-0.34251437600654977,-0.47147767798264784
0.30029114500127335,0.15058798618731395,-0.33005930988746995,-0.4571536985789262,-0.8241508540995801,-0.0551116416384948,0.3715807150075705,-0.3193616345192957,0.5673181051912621,0.49156919952434686,0.20817880484528833,0.3135041575442661,0.2932776557498384,-0.14040507322523843,-0.6618105684249346
0.14678769529903019,0.11987059340947945,-0.22184462428568863,-0.5053334274891644,-0.7246091180336142,-0.009604629630842508,0.6676374990772527,-0.36223784695503997,0.5276744839245064,0.4194897872848192,0.12112507339478323,0.27895203962358817,0.33564387943085283,-0.033613160416528974,-0.5910504362840009
0.12669748812577752,0.013603250031242927,-0.2126631905129867,-0.5795168024869131,-0.2849376072060916,0.0421257516762098,0.8971527255929623,-0.36022158155830203,0.6564807589104924,0.3629321185969906,0.22350716339201568,0.23650881354120212,0.24589945961795495,-0.2574516734343703,-0.4370038550806754
0.2711976811944428,0.008556368692971541,-0.1479830615747114,-0.5807071747020176,-0.27773948009249433,0.13036563363958606,0.16043340366204373,-0.35565983580980765,0.6862281318576935,0.2677968329467442,0.2067439055498188,0.18651820391578303,0.49440392384872905,-0.10720181437156193,-0.4580562715852004
0.1674567236824153,0.07134964565408335,-0.21323160758203982,-0.5265587647825974,-0.8455793536171874,0.07037484805497146,0.5743085668617007,-0.3788320026219501,0.4071704765306251,0.2784294862598524,0.05130101601863757,0.2313501818382201,0.3476122108764724,-0.23797014567354877,-0.5572726386694357
0.17268701627258234,-0.0038442141225905873,-0.15188229577625523,-0.6892203069197257,-0.80561981005337,0.1033067456474578,0.8352267600893442,-0.25175675146756576,0.38882839867316066,0.26982038554068505,0.09612286228596498,0.23050640922892138,0.346080433257124,-0.38225196179619847,-0.5750167406680173
0.12816573645081286,-0.14448848008324988,-0.10505148202958742,-0.727867880917267,-0.35307142009900894,0.32420234514436047,0.09888925907747345,-0.32819480580017063,0.6759094626756423,0.22929821437988668,0.23075291953483743,0.19586582573991243,0.3430670373208744,-0.5535943244660672,-0.607954257956947
0.1463224803820782,-0.019101979762875008,-0.11702610009651597,-0.7438646720112796,-0.8248933048026572,0.20110887281481737,0.2682632851567711,-0.3601318443251388,0.6191430505448664,0.26928371862307887,0.03948884128078248,0.2491444261805661,0.46910028400374015,-0.3085295926258864,-0.7709305553908653
0.21881736993236633,-0.10337301293425713,-0.04368762414336008,-0.7126902128514561,-0.2177890926837279,0.22057241283576867,-0.27380371269558806,-0.29758305869774443,0.8649397945653448,0.2827929957559772,-0.00022371020569331737,0.21717235103426774,0.41304863929897373,-0.6698656444596293,-0.44892956829992897
0.4421502927629906,0.011293344690879135,-0.1576798926197055,-0.7027514582294171,-0.652646174254659,0.20275786217641303,0.3004012594064422,-0.3660192827436701,0.5545649081862275,0.31845837583899284,0.0030353225376342913,0.24534850542239378,0.2892882376788917,-0.1460976307816049,-0.39955514796956615
0.2133946398849998,0.0812368839356653,-0.18936622305471304,-0.5347401880047732,-0.5274433486549944,0.10778415526877667,-0.0799811971432828,-0.33396209516766967,0.46020642145868723,0.3520159040995242,0.22893380722369427,0.2628471044197401,0.27051139275680214,-0.056240637290057356,-0.3586297578164981
0.2541200777371436,0.13194625386381686,-0.25725271890950546,-0.5083515232927531,-0.4955508929989438,-0.08371270846163065,0.39010957119948586,-0.4126031515276942,0.4866028696167294,0.3715929898223277,-0.031558806744466004,0.2576914780301402,0.29094138973432543,0.4427740231759779,-0.7014383517784832
0.36916655991302993,0.3523192336356934,-0.5207779109312303,-0.18423428425722516,-0.8050597871570349,-0.3128502736431249,0.6707213242492783,-0.2993870892262689,0.3915385536058647,0.39994560360649906,-0.28439723271441814,0.36892992114247497,0.015580139831055266,0.5876563211772711,-0.6430190685520698
0.4051667515841351,0.2559830889276963,-0.411469138306342,-0.22250032604901987,-0.9031127037543089,-0.1890438655380952,0.8903462087224427,-0.23602899571831867,0.41604366136987403,0.44401507557751907,0.17132065038543084,0.3754213592637807,0.24836579124898397,0.1547117436046911,-0.8045155269661414
0.3610421976368802,0.33204383272503385,-0.3954033483566724,-0.2578054098977942,-0.860227637163757,-0.27582434523750565,0.8214842185568856,-0.286615050450516,0.34816286763287096,0.5415033206821874,-0.07828127582329814,0.3882398450637926,0.1514874415749923,0.3876015979935025,-0.7517431339865537
0.2742326146227246,0.35572373429950094,-0.4238781182498815,-0.2503129403705602,-1.2844668492219316,-0.29883497281800697,0.2718807119910128,-0.20354851237379218,0.161805269541419,0.45547717822463446,-0.006289092092296136,0.33856951842240696,-0.011772398022277919,0.2012067808416291,-0.8166789502926699
0.2903505724119146,0.21992340658781778,-0.34834464622405803,-0.49939088018891115,-0.6387657153492232,-0.099001321418531,0.4179705811975303,-0.27623947702677576,0.376523362423308,0.5043031972254534,0.054457751972566276,0.3201606867254281,0.0373466525396858,-0.16902373697216738,-0.6501364997875834
0.21096553519303476,0.13558970097743062,-0.25836873564986945,-0.4676121334468354,-0.5070794246316206,-0.052015972343171804,0.49721260768753817,-0.33664869446074125,0.3567088130817702,0.3754109219090219,0.1786158881010559,0.28737559773437676,0.3129742956604434,-0.22627546375350077,-0.6213669747060161
0.24565914446900114,0.05017947887301833,-0.18971511829965243,-0.6043485151238912,-0.6500631613074354,0.0985413703318578,0.48787948084927796,-0.3506275986759928,0.4946888167455147,0.2652496345072898,0.27804921025480567,0.2545638483080743,0.41119001875441513,-0.05961966106400323,-0.5546380539951029
0.27775187746296165,0.07493217977109079,-0.24392676594634813,-0.559454572076083,-0.7553081178899438,0.0194046694954188,0.4827451161353576,-0.21389438370078512,0.4045653986049911,0.19213421975818729,0.09973315860893332,0.19827320518458802,0.30992744716934667,-0.5823578499749448,-0.5283919898996878
0.264698383890522,0.102838518531304,-0.23647984686639403,-0.4938273944672933,-0.5651658224716442,-0.08335792233385202,0.5784337330000847,-0.360739303790377,0.6828710323388159,0.4142790015210504,0.0642493507284193,0.3095532803269801,0.2815754601514962,-0.10913191913944108,-0.5737415788856881
0.1347260406814239,0.1335443632154867,-0.2742239045348731,-0.5324070036678394,-0.2907130299623085,-0.05974829308696532,0.5667290544027574,-0.22740722960131515,0.535114367545126,0.49843329149209864,0.053244398114079765,0.24449182494785932,0.04997293112060022,-0.2907573631398882,-0.5713918242094569
0.4417403095758984,0.5056860815051815,-0.5798206386321487,-0.1297788189686444,-0.7908818487040654,-0.5116141654469177,0.5756714648459961,-0.25110178243645564,0.18512780868321208,0.5617393791886819,-0.1946913697923207,0.410031622103082,-0.11546244107760228,0.46828368231763884,-0.6612389542682502
